task,metric,n_ctrl,n_dupi,control_mean,control_SD,control_CV,sep_control_dupi,sep_resp_nonresp,recovery_rho_dupi,recovery_rho_resp,max_separation,control_CV_rank,goodness
audiobook,w1_bandDb__var,7,28,1.569671084082734,0.3604588819237465,0.2296397540537911,0.6631025720699115,0.2301134013299596,-0.34240596400141243,-0.29603403354550833,0.6631025720699115,390,0.5392657238706222
cueTask,w3_aucZ__mean,11,30,1.0467798057032454,0.14454814300955998,0.13808839460211172,-0.6136846777175169,0.5715364445904374,-0.06745608500799569,-0.15665244100526018,0.6136846777175169,307,0.5392240889443987
cueTask,w3_rpowZ__mean,11,30,2.0935596114064907,0.28909628601911996,0.13808839466807038,-0.6136846777175172,0.5715364445904365,-0.06745608500799569,-0.15665244100526018,0.6136846777175172,308,0.5392240889131478
cueTask,p3_bandDb__mean,11,30,4.142382953694913,8.102960675982585,1.956110954637551,-1.5934257023816631,-1.3444211194460463,-0.008611415107403706,0.1397170419776645,1.5934257023816631,840,0.5390277045866274
cueTask,w2_rfreqRaw__var,11,30,32.41303755603412,14.944446754150496,0.46106282781594243,0.31332854850654845,0.7860658225584757,-0.20523872672645496,-0.3694033912894311,0.7860658225584757,611,0.5380095965712299
cueTask,w1_rpowDb__mean,11,30,4.519271181605695,7.547892363586482,1.6701569918259613,-1.435431953505155,-0.5585722033698168,-0.06745608500799569,0.05292312196123656,1.435431953505155,828,0.5375833547987561
O15,breathLength__var,11,28,0.38809539520322783,0.15526869683425262,0.40007868774857996,0.7515366004146203,0.5042108078111422,-0.22006718685265286,-0.25041937901338757,0.7515366004146203,554,0.5367816873372605
O15,exhaleTroughMs__var,11,28,388095.3952032278,155268.69683425265,0.40007868877945624,0.7515366004146207,0.5042108078111422,-0.22006718685265286,-0.25041937901338757,0.7515366004146207,555.5,0.5367816869420291
O15,breathLenMs__var,11,28,388095.3952032278,155268.69683425265,0.40007868877945624,0.7515366004146207,0.5042108078111422,-0.22006718685265286,-0.25041937901338757,0.7515366004146207,555.5,0.5367816869420291
O15,endSymMs__var,11,28,1552381.5808129113,621074.7873370106,0.400078688779457,0.7515366004146207,0.5042108078111422,-0.22006718685265286,-0.25041937901338757,0.7515366004146207,557,0.5367816869420289
