sessID,cond,ratio
260326_OBE_NWU_AD_1,ATB,1.22727279283397
260326_OBE_NWU_AD_1,ATB,1.08987080523017
260326_OBE_NWU_AD_1,ATB,1.17072459653857
260326_OBE_NWU_AD_1,ATB,1.11696924158474
260326_OBE_NWU_AD_1,ATB,1.3734220071279
260326_OBE_NWU_AD_1,ATB,1.04913636502679
260326_OBE_NWU_AD_1,ATB,1.0895546864316
260326_OBE_NWU_AD_1,ATB,0.966261212038478
260326_OBE_NWU_AD_1,ATB,0.905936744701971
260326_OBE_NWU_AD_1,ATB,1.12851043120313
260326_OBE_NWU_AD_1,ATB,1.16356584053727
260326_OBE_NWU_AD_1,ATB,1.07103396958585
260326_OBE_NWU_AD_1,ATB,1.29606295497214
260326_OBE_NWU_AD_1,ATB,0.734856830618976
260326_OBE_NWU_AD_1,ATB,0.999596491467889
260326_OBE_NWU_AD_1,ATB,0.995490300151978
260326_OBE_NWU_AD_1,ATB,1.06102801404851
260326_OBE_NWU_AD_1,ATB,1.04802814470859
260326_OBE_NWU_AD_1,ATB,0.960154932376215
260326_OBE_NWU_AD_1,ATB,0.904109156908606
260326_OBE_NWU_AD_1,ATB,1.07097691798873
260326_OBE_NWU_AD_1,ATB,1.04390480159461
260326_OBE_NWU_AD_1,ATB,1.06125745384835
260326_OBE_NWU_AD_1,ATB,1.05500162808384
260326_OBE_NWU_AD_1,ATB,0.905519329453966
260326_OBE_NWU_AD_1,ATB,1.04196524627638
260326_OBE_NWU_AD_1,ATB,1.03796723788162
260326_OBE_NWU_AD_1,ATB,1.20793876788856
260326_OBE_NWU_AD_1,ATB,1.01212215486277
260326_OBE_NWU_AD_1,ATB,1.06619602254812
260326_OBE_NWU_AD_1,ATB,0.940288912931472
260326_OBE_NWU_AD_1,ATB,1.14893710484348
260326_OBE_NWU_AD_1,ATB,1.08109588475705
260326_OBE_NWU_AD_1,ATB,1.0459889502827
260326_OBE_NWU_AD_1,ATB,0.837289783352466
260326_OBE_NWU_AD_1,ATB,1.0815435422069
260326_OBE_NWU_AD_1,ATB,1.1338952351741
260326_OBE_NWU_AD_1,ATB,1.00207563250795
260326_OBE_NWU_AD_1,ATB,1.10473853149794
260326_OBE_NWU_AD_1,ATB,1.1507089003705
260326_OBE_NWU_AD_1,ATB,1.05583471914803
260326_OBE_NWU_AD_1,ATB,0.984795452630628
260326_OBE_NWU_AD_1,ATB,1.08014648713223
260326_OBE_NWU_AD_1,ATB,0.917854020788112
260326_OBE_NWU_AD_1,ATB,1.17857127754689
260326_OBE_NWU_AD_1,ATB,1.07788206015298
260326_OBE_NWU_AD_1,ATB,1.12847206508929
260326_OBE_NWU_AD_1,ATB,1.03233100345841
260326_OBE_NWU_AD_1,ATB,0.91016375867286
260326_OBE_NWU_AD_1,ATB,0.919596320030093
260326_OBE_NWU_AD_1,ATB,0.99673889249715
260326_OBE_NWU_AD_1,ATB,1.11912426309883
260326_OBE_NWU_AD_1,ATB,1.15555089116516
260326_OBE_NWU_AD_1,ATB,0.826505325727594
260326_OBE_NWU_AD_2,baseline,0.958568671883353
260326_OBE_NWU_AD_2,baseline,1.11373550023301
260326_OBE_NWU_AD_2,baseline,0.920070866817651
260326_OBE_NWU_AD_2,baseline,1.13294554594571
260326_OBE_NWU_AD_2,baseline,1.05929824297829
260326_OBE_NWU_AD_2,baseline,1.09681122796195
260326_OBE_NWU_AD_2,baseline,1.09261379959074
260326_OBE_NWU_AD_2,baseline,0.889519395409088
260326_OBE_NWU_AD_2,baseline,1.15366290532554
260326_OBE_NWU_AD_2,baseline,0.89604323647339
260326_OBE_NWU_AD_2,baseline,1.16312728860314
260326_OBE_NWU_AD_2,baseline,0.858364109592044
260326_OBE_NWU_AD_2,baseline,1.14215230318583
260326_OBE_NWU_AD_2,baseline,0.947437030498592
260326_OBE_NWU_AD_2,baseline,1.27855686637441
260326_OBE_NWU_AD_2,baseline,1.06545542035481
260326_OBE_NWU_AD_2,baseline,0.921588614128994
260326_OBE_NWU_AD_2,baseline,0.839724555210297
260326_OBE_NWU_AD_2,baseline,1.02088211496939
260326_OBE_NWU_AD_2,baseline,0.896921036845039
260326_OBE_NWU_AD_2,baseline,1.07198831145582
260326_OBE_NWU_AD_2,baseline,0.909286100086912
260326_OBE_NWU_AD_2,baseline,1.04546700361045
260326_OBE_NWU_AD_2,baseline,0.974993692873737
260326_OBE_NWU_AD_2,baseline,1.01506912302185
260326_OBE_NWU_AD_2,baseline,1.06071288269794
260326_OBE_NWU_AD_2,baseline,0.889608913044981
260326_OBE_NWU_AD_2,baseline,1.04696867145358
260326_OBE_NWU_AD_2,baseline,0.967773277472488
260326_OBE_NWU_AD_2,baseline,1.12332891356478
260326_OBE_NWU_AD_2,baseline,1.01899775194486
260326_OBE_NWU_AD_2,baseline,1.17281038374085
260326_OBE_NWU_AD_2,baseline,0.753527370201316
260326_OBE_NWU_AD_2,baseline,1.07418815264384
260326_OBE_NWU_AD_2,baseline,1.07275908507918
260326_OBE_NWU_AD_2,baseline,0.978730763405854
260326_OBE_NWU_AD_2,baseline,0.954997496899818
260326_OBE_NWU_AD_2,baseline,1.14232845353159
260326_OBE_NWU_AD_2,baseline,0.796438193642463
260326_OBE_NWU_AD_2,baseline,1.05040176625725
260326_OBE_NWU_AD_2,baseline,1.09094032449782
260326_OBE_NWU_AD_2,baseline,1.08122900724095
260326_OBE_NWU_AD_2,baseline,1.16649605760824
260326_OBE_NWU_AD_2,baseline,0.937087497096658
