elementID,suggestedLabel,onsetSec,peakSec,offsetSec,durationSec,peakActivationZ
3,deep incoming rumble,3077.85,3077.9,3078.25,0.400000000000091,2.07255151146513
4,lapping water movement,3078.7,3078.85,3078.9,0.200000000000273,1.97292461117808
2,whitewater decay,3078.85,3078.9,3079.05,0.200000000000273,2.02430391012647
3,deep incoming rumble,3078.85,3078.9,3079.1,0.25,1.99738008941963
1,continuous foamy hiss,3079.1,3079.25,3079.65,0.550000000000182,3.76287634891563
3,deep incoming rumble,3079.45,3079.7,3079.85,0.400000000000091,1.9987352476915
3,deep incoming rumble,3080.35,3080.8,3081.05,0.700000000000273,3.2795495433565
3,deep incoming rumble,3082.2,3082.55,3082.95,0.75,2.36306714224699
1,continuous foamy hiss,3084.15,3084.25,3084.3,0.150000000000091,2.20499918933577
5,deep incoming rumble,3086.1,3086.5,3086.55,0.450000000000273,2.12709366301143
2,whitewater decay,3088.45,3089.3,3089.8,1.35000000000036,3.87599571570923
1,continuous foamy hiss,3088.9,3088.95,3089.15,0.25,1.80675601413601
5,deep incoming rumble,3089.1,3089.15,3089.3,0.200000000000273,2.3379890901902
10,lapping water movement,3089.2,3089.3,3089.5,0.300000000000182,2.42827605706285
7,deep incoming rumble,3089.6,3089.7,3089.75,0.150000000000091,2.82970810239935
2,whitewater decay,3090.4,3090.6,3090.6,0.199999999999818,1.75656601406323
4,lapping water movement,3090.85,3090.9,3091,0.150000000000091,2.04982920348806
1,continuous foamy hiss,3092.3,3092.65,3092.75,0.449999999999818,2.43265961903536
4,lapping water movement,3094.1,3094.2,3094.25,0.150000000000091,1.95215659240765
7,deep incoming rumble,3098.25,3098.35,3098.45,0.199999999999818,3.44877465175561
7,deep incoming rumble,3098.65,3099.15,3099.7,1.04999999999973,3.50330013535184
10,lapping water movement,3098.85,3098.9,3099,0.150000000000091,1.85373858110445
4,lapping water movement,3099.95,3100,3100.1,0.150000000000091,2.0521223399768
10,lapping water movement,3100.6,3100.85,3100.95,0.349999999999909,1.88655889944946
2,whitewater decay,3100.7,3100.85,3101.55,0.850000000000364,2.79362153788488
9,deep incoming rumble,3101.3,3101.4,3101.75,0.449999999999818,2.25868994848029
2,whitewater decay,3101.8,3101.95,3102.1,0.299999999999727,3.46993580757723
1,continuous foamy hiss,3102,3102.1,3102.4,0.400000000000091,2.95402794091067
2,whitewater decay,3102.45,3102.7,3102.8,0.350000000000364,2.44451135759322
10,lapping water movement,3102.8,3102.85,3103,0.199999999999818,1.92820271053036
9,deep incoming rumble,3103.1,3103.2,3103.25,0.150000000000091,2.29628083114718
6,broadband crash,3103.35,3103.6,3103.7,0.349999999999909,3.04927390269362
7,deep incoming rumble,3103.35,3103.35,3103.65,0.300000000000182,2.27586108942451
2,whitewater decay,3103.6,3103.95,3104.1,0.5,2.03101901413414
6,broadband crash,3104.15,3104.2,3104.55,0.400000000000091,2.10648273037483
2,whitewater decay,3104.55,3104.85,3104.95,0.399999999999636,2.14458241451219
9,deep incoming rumble,3105.55,3105.7,3105.75,0.199999999999818,1.68244060128413
9,deep incoming rumble,3106.2,3106.25,3106.35,0.150000000000091,2.33970566063608
9,deep incoming rumble,3106.55,3106.65,3107.2,0.649999999999636,2.56411953307222
1,continuous foamy hiss,3108,3108.05,3108.2,0.199999999999818,2.46227435001162
8,deep incoming rumble,3110.9,3110.9,3111.1,0.199999999999818,1.69050035098052
1,continuous foamy hiss,3113,3113.05,3113.15,0.150000000000091,1.95839599758893
4,lapping water movement,3113.15,3113.3,3113.3,0.150000000000091,1.94955911553778
2,whitewater decay,3113.25,3113.3,3113.45,0.199999999999818,1.99062266178532
1,continuous foamy hiss,3113.55,3113.7,3114.1,0.549999999999727,3.80672746652007
3,deep incoming rumble,3113.85,3114.15,3114.2,0.349999999999909,1.92918636630341
3,deep incoming rumble,3115.15,3115.2,3115.45,0.299999999999727,3.31842356566439
3,deep incoming rumble,3116.6,3117.3,3117.4,0.800000000000182,2.45040428505538
1,continuous foamy hiss,3118.6,3118.7,3118.75,0.150000000000091,2.21856595520841
2,whitewater decay,3123.15,3123.7,3124.2,1.04999999999973,3.86776637519915
1,continuous foamy hiss,3123.3,3123.35,3123.6,0.299999999999727,1.85834102467981
5,deep incoming rumble,3123.5,3123.55,3123.75,0.25,2.50835761050328
10,lapping water movement,3123.65,3123.7,3123.95,0.299999999999727,2.46758211254321
2,whitewater decay,3124.8,3125.05,3125.05,0.25,1.67516542986393
1,continuous foamy hiss,3126.75,3127.05,3127.2,0.449999999999818,2.37616541421168
7,deep incoming rumble,3132.7,3132.75,3134.1,1.40000000000009,3.54796441508385
9,deep incoming rumble,3133.4,3133.45,3133.55,0.150000000000091,1.91732096391088
10,lapping water movement,3135,3135.3,3135.35,0.349999999999909,1.93950843227002
2,whitewater decay,3135.1,3135.25,3136,0.900000000000091,2.82576263346004
9,deep incoming rumble,3135.75,3135.8,3136.2,0.449999999999818,2.25971502144042
2,whitewater decay,3136.25,3136.4,3136.55,0.300000000000182,3.48254389829982
1,continuous foamy hiss,3136.45,3136.55,3136.85,0.400000000000091,2.88996910138701
2,whitewater decay,3136.9,3137.15,3137.2,0.299999999999727,2.49233771438394
10,lapping water movement,3137.25,3137.3,3137.4,0.150000000000091,1.90552880944151
9,deep incoming rumble,3137.5,3137.6,3137.7,0.199999999999818,2.30126440316559
7,deep incoming rumble,3137.75,3137.8,3138.1,0.349999999999909,2.3270388668806
6,broadband crash,3137.8,3138,3138.15,0.349999999999909,3.12169117131409
2,whitewater decay,3138,3138.35,3138.55,0.550000000000182,2.05110265083701
6,broadband crash,3138.55,3138.65,3138.95,0.399999999999636,2.10105251236217
2,whitewater decay,3138.95,3139.3,3139.35,0.400000000000091,2.22078887468194
9,deep incoming rumble,3139.7,3139.75,3140.15,0.450000000000273,1.98924041990793
9,deep incoming rumble,3140.65,3141.05,3141.55,0.900000000000091,2.54972857982636
1,continuous foamy hiss,3142.4,3142.5,3142.6,0.199999999999818,2.46259194688334
2,whitewater decay,3142.6,3142.9,3142.9,0.300000000000182,1.95058217174395
3,deep incoming rumble,3146.7,3146.75,3147.1,0.400000000000091,2.04372399044506
4,lapping water movement,3147.55,3147.7,3147.75,0.199999999999818,1.97308993931482
2,whitewater decay,3147.7,3147.75,3147.9,0.200000000000273,2.0115306202923
3,deep incoming rumble,3147.7,3147.75,3148,0.300000000000182,2.10418042155597
1,continuous foamy hiss,3147.95,3148.15,3148.55,0.600000000000364,3.78024270916448
6,broadband crash,3148.25,3148.35,3148.4,0.150000000000091,1.92048519503115
3,deep incoming rumble,3148.3,3148.55,3148.6,0.299999999999727,1.95089622232863
3,deep incoming rumble,3148.95,3149.65,3149.9,0.950000000000273,3.32504052701137
3,deep incoming rumble,3151.05,3151.4,3151.8,0.75,2.42777342348857
8,deep incoming rumble,3151.25,3151.35,3151.4,0.150000000000091,1.88939338521801
5,deep incoming rumble,3155.15,3155.4,3155.4,0.25,2.07751792780951
2,whitewater decay,3157.55,3158.15,3158.65,1.09999999999991,3.9462424699673
1,continuous foamy hiss,3157.75,3157.8,3158,0.25,1.84148986832269
5,deep incoming rumble,3157.95,3158,3158.15,0.200000000000273,2.52422272217098
10,lapping water movement,3158.05,3158.15,3158.35,0.299999999999727,2.47498571235345
2,whitewater decay,3159.25,3159.45,3159.5,0.25,1.69912280509759
4,lapping water movement,3159.7,3159.75,3159.85,0.150000000000091,1.992354708203
1,continuous foamy hiss,3161.35,3161.5,3161.6,0.25,2.41915675017321
4,lapping water movement,3162.95,3163.1,3163.15,0.200000000000273,1.9112665122829
7,deep incoming rumble,3167.1,3167.2,3168.55,1.45000000000027,3.60829722370818
10,lapping water movement,3167.7,3167.75,3167.85,0.150000000000091,1.8799926467852
10,lapping water movement,3169.45,3169.75,3170.05,0.600000000000364,1.8907836622496
2,whitewater decay,3169.55,3169.7,3170.4,0.849999999999909,2.78924682758472
9,deep incoming rumble,3170.15,3170.25,3170.65,0.5,2.26127425854562
2,whitewater decay,3170.65,3170.8,3170.95,0.299999999999727,3.39776308538436
1,continuous foamy hiss,3170.85,3170.95,3171.25,0.400000000000091,2.93242392307707
2,whitewater decay,3171.3,3171.6,3171.65,0.349999999999909,2.51502231794339
10,lapping water movement,3171.7,3171.7,3171.85,0.150000000000091,1.90330277869938
9,deep incoming rumble,3171.95,3172.05,3172.15,0.200000000000273,2.31564588835484
7,deep incoming rumble,3172.2,3172.25,3172.5,0.300000000000182,2.15316688567919
6,broadband crash,3172.25,3172.45,3172.6,0.349999999999909,3.0985608878614
2,whitewater decay,3172.45,3172.8,3173,0.550000000000182,2.03968381236285
6,broadband crash,3173,3173.05,3173.4,0.400000000000091,2.10421307262243
2,whitewater decay,3173.4,3173.75,3173.8,0.400000000000091,2.16535606425251
9,deep incoming rumble,3174.4,3174.45,3174.6,0.199999999999818,1.70476394865392
9,deep incoming rumble,3175.4,3175.5,3176,0.599999999999909,2.60765213460573
1,continuous foamy hiss,3176.85,3176.95,3177.05,0.200000000000273,2.39661026705291
8,deep incoming rumble,3179.75,3179.75,3179.95,0.199999999999818,1.62283000005534
3,deep incoming rumble,3181.15,3181.2,3181.55,0.400000000000091,2.06855232937216
1,continuous foamy hiss,3181.85,3181.95,3182,0.150000000000091,1.90314462668621
4,lapping water movement,3182,3182.15,3182.2,0.199999999999818,1.98260942794115
2,whitewater decay,3182.15,3182.2,3182.35,0.199999999999818,1.99812591381972
1,continuous foamy hiss,3182.4,3182.55,3183,0.599999999999909,3.75900570845509
3,deep incoming rumble,3182.75,3183,3183.15,0.400000000000091,2.02707056629655
3,deep incoming rumble,3183.65,3184.1,3184.35,0.699999999999818,3.26573544551696
3,deep incoming rumble,3185.5,3186.15,3186.25,0.75,2.38053601972277
1,continuous foamy hiss,3187.45,3187.55,3187.6,0.150000000000091,2.20401534027626
5,deep incoming rumble,3189.4,3189.55,3189.55,0.150000000000091,1.61779045042662
2,whitewater decay,3191.75,3192.05,3192.1,0.349999999999909,2.10966279088719
1,continuous foamy hiss,3192.15,3192.2,3192.45,0.299999999999727,1.99331294856922
2,whitewater decay,3192.3,3192.6,3193.1,0.799999999999727,3.88859185101792
5,deep incoming rumble,3192.4,3192.4,3192.6,0.199999999999818,2.37988690818924
10,lapping water movement,3192.5,3192.6,3192.8,0.300000000000182,2.41301403415617
7,deep incoming rumble,3192.9,3193,3193.05,0.150000000000091,2.80915254663374
2,whitewater decay,3193.7,3193.9,3193.9,0.200000000000273,1.76404540045442
4,lapping water movement,3194.15,3194.2,3194.3,0.150000000000091,2.04436181142582
1,continuous foamy hiss,3195.8,3195.95,3196.05,0.25,2.37993553073694
4,lapping water movement,3197.4,3197.5,3197.55,0.150000000000091,1.97653549261942
7,deep incoming rumble,3201.55,3202.45,3203,1.44999999999982,3.50832384084215
9,deep incoming rumble,3202.85,3202.95,3203,0.150000000000091,1.65773407375222
4,lapping water movement,3203.25,3203.3,3203.4,0.150000000000091,2.06790161653061
10,lapping water movement,3203.9,3204.15,3204.45,0.549999999999727,1.90555855393606
2,whitewater decay,3204,3204.15,3204.85,0.849999999999909,2.79888011570045
9,deep incoming rumble,3204.35,3204.7,3205.05,0.700000000000273,2.24763080481273
2,whitewater decay,3205.1,3205.25,3205.4,0.300000000000182,3.47175242159856
1,continuous foamy hiss,3205.3,3205.4,3205.7,0.399999999999636,2.94065324193847
2,whitewater decay,3205.75,3206,3206.1,0.349999999999909,2.44268866620207
10,lapping water movement,3206.1,3206.15,3206.3,0.200000000000273,1.91467852198016
9,deep incoming rumble,3206.35,3206.5,3206.55,0.200000000000273,2.28941574419399
6,broadband crash,3206.65,3206.85,3207,0.349999999999909,3.06389779673971
2,whitewater decay,3206.9,3207.2,3207.4,0.5,2.0170214801515
6,broadband crash,3207.45,3207.5,3207.8,0.350000000000364,2.1282411805308
2,whitewater decay,3207.85,3208.15,3208.2,0.349999999999909,2.18474532975766
9,deep incoming rumble,3208.55,3208.6,3209,0.449999999999818,1.95445618942142
9,deep incoming rumble,3209.5,3209.95,3210.5,1,2.54315094734542
2,whitewater decay,3211,3211.1,3211.15,0.150000000000091,2.1089160450496
1,continuous foamy hiss,3211.3,3211.35,3211.5,0.199999999999818,2.44551361246626
2,whitewater decay,3211.45,3211.75,3211.8,0.350000000000364,1.93868879340304
8,deep incoming rumble,3214.2,3214.2,3214.4,0.200000000000273,1.70796350461323
3,deep incoming rumble,3215.6,3215.65,3215.95,0.349999999999909,2.03263211254537
4,lapping water movement,3216.45,3216.6,3216.6,0.150000000000091,1.95101622747857
2,whitewater decay,3216.55,3216.6,3216.75,0.199999999999818,1.99326818669457
3,deep incoming rumble,3216.55,3216.6,3216.85,0.299999999999727,2.00744916896909
1,continuous foamy hiss,3216.85,3217,3217.4,0.550000000000182,3.81410168866042
3,deep incoming rumble,3217.15,3217.45,3217.45,0.299999999999727,1.90073455230039
3,deep incoming rumble,3218.1,3218.5,3218.75,0.650000000000091,3.33394638330036
3,deep incoming rumble,3219.9,3220.6,3220.65,0.75,2.45497403354139
1,continuous foamy hiss,3221.9,3222,3222.05,0.150000000000091,2.21374742060366
5,deep incoming rumble,3224,3224.25,3224.25,0.25,2.17071174367207
2,whitewater decay,3226.45,3227,3227.5,1.05000000000018,3.87098089281003
1,continuous foamy hiss,3226.6,3227.2,3227.25,0.650000000000091,2.02982432308955
5,deep incoming rumble,3226.8,3226.85,3227.05,0.25,2.52804621486011
10,lapping water movement,3226.95,3227,3227.2,0.25,2.47831164531969
2,whitewater decay,3227.9,3228.15,3228.35,0.449999999999818,1.62240604204034
4,lapping water movement,3228.55,3228.65,3228.75,0.199999999999818,2.03790461054324
1,continuous foamy hiss,3230.05,3230.35,3230.5,0.449999999999818,2.35969105446839
4,lapping water movement,3231.85,3231.95,3232,0.150000000000091,1.9435434026633
7,deep incoming rumble,3236,3236.05,3237.4,1.40000000000009,3.57453261485376
9,deep incoming rumble,3236.7,3236.75,3236.85,0.150000000000091,1.92782063293528
10,lapping water movement,3238.3,3238.6,3238.9,0.599999999999909,1.91613759955559
2,whitewater decay,3238.4,3238.55,3239.3,0.900000000000091,2.82129012686868
9,deep incoming rumble,3239.05,3239.1,3239.5,0.449999999999818,2.26259140665018
2,whitewater decay,3239.55,3239.7,3239.85,0.299999999999727,3.45390373219642
1,continuous foamy hiss,3239.7,3239.8,3240.1,0.400000000000091,2.9133124535738
2,whitewater decay,3240.2,3240.45,3240.5,0.300000000000182,2.50333763547176
9,deep incoming rumble,3240.8,3240.9,3241,0.199999999999818,2.30324217332184
6,broadband crash,3241.1,3241.3,3241.45,0.349999999999909,3.06410126946543
2,whitewater decay,3241.35,3241.65,3241.85,0.5,2.05088182921314
6,broadband crash,3241.85,3241.95,3242.25,0.400000000000091,2.10961117484463
2,whitewater decay,3242.25,3242.6,3242.65,0.400000000000091,2.21013992204978
9,deep incoming rumble,3243.95,3244.35,3244.85,0.900000000000091,2.5644510287231
1,continuous foamy hiss,3245.7,3245.8,3245.9,0.200000000000273,2.46989517339896
3,deep incoming rumble,3250,3250.05,3250.4,0.400000000000091,2.06783708788812
4,lapping water movement,3250.85,3251,3251.05,0.200000000000273,1.98622318602176
2,whitewater decay,3251,3251.05,3251.2,0.199999999999818,2.01372812766955
3,deep incoming rumble,3251,3251.05,3251.3,0.300000000000182,2.08805861057008
1,continuous foamy hiss,3251.25,3251.45,3251.85,0.599999999999909,3.78731152896964
3,deep incoming rumble,3251.6,3251.85,3251.9,0.300000000000182,1.96452574207189
3,deep incoming rumble,3252.25,3252.65,3252.7,0.449999999999818,2.6952252256919
3,deep incoming rumble,3252.9,3252.95,3253.2,0.299999999999727,3.30699327318144
3,deep incoming rumble,3254.35,3254.7,3255.1,0.75,2.41528671041085
1,continuous foamy hiss,3256.3,3256.4,3256.5,0.199999999999818,2.18405003658393
2,whitewater decay,3260.6,3261.45,3261.95,1.34999999999991,3.93504083448919
1,continuous foamy hiss,3261.05,3261.1,3261.3,0.25,1.81015996774665
5,deep incoming rumble,3261.25,3261.3,3261.45,0.199999999999818,2.4815413200944
10,lapping water movement,3261.35,3261.45,3261.65,0.300000000000182,2.46453940316022
2,whitewater decay,3262.55,3262.75,3262.8,0.25,1.70619316556631
4,lapping water movement,3263,3263.05,3263.15,0.150000000000091,2.03278421792616
1,continuous foamy hiss,3264.65,3264.8,3264.9,0.25,2.43942038612112
7,deep incoming rumble,3270.4,3270.5,3270.6,0.199999999999818,3.57523637527743
7,deep incoming rumble,3270.8,3271.3,3271.85,1.04999999999973,3.46647651016758
10,lapping water movement,3271,3271.05,3271.15,0.150000000000091,1.88472669575468
10,lapping water movement,3272.75,3273.05,3273.1,0.349999999999909,1.87580224282092
2,whitewater decay,3272.85,3273,3273.7,0.849999999999909,2.82656602363281
9,deep incoming rumble,3273.25,3273.55,3273.95,0.699999999999818,2.26100062585006
2,whitewater decay,3273.95,3274.1,3274.25,0.300000000000182,3.41288581925119
1,continuous foamy hiss,3274.15,3274.25,3274.55,0.400000000000091,2.95722125727366
2,whitewater decay,3274.6,3274.9,3274.95,0.349999999999909,2.46278642622014
10,lapping water movement,3275,3275,3275.15,0.150000000000091,1.92073073320877
9,deep incoming rumble,3275.25,3275.35,3275.45,0.199999999999818,2.31591582206512
6,broadband crash,3275.5,3275.75,3275.9,0.400000000000091,3.08329306309123
7,deep incoming rumble,3275.5,3275.5,3275.8,0.300000000000182,2.11066585482131
2,whitewater decay,3275.75,3276.1,3276.25,0.5,2.04224793260166
6,broadband crash,3276.3,3276.35,3276.7,0.399999999999636,2.09800667693779
2,whitewater decay,3276.7,3277.05,3277.1,0.400000000000091,2.16715071791097
9,deep incoming rumble,3277.45,3277.5,3277.9,0.450000000000273,1.90247846332647
9,deep incoming rumble,3278.35,3278.8,3279.35,1,2.60393776398098
1,continuous foamy hiss,3280.15,3280.2,3280.35,0.199999999999818,2.42527800961538
2,whitewater decay,3280.3,3280.6,3280.65,0.349999999999909,1.86684951029554
8,deep incoming rumble,3283.05,3283.05,3283.25,0.199999999999818,1.63767376026583
3,deep incoming rumble,3284.45,3284.5,3284.8,0.350000000000364,2.06447941470062
1,continuous foamy hiss,3285.15,3285.2,3285.3,0.150000000000091,1.91698271859315
4,lapping water movement,3285.3,3285.45,3285.5,0.199999999999818,1.96876493284656
2,whitewater decay,3285.45,3285.5,3285.65,0.200000000000273,1.98505946105177
3,deep incoming rumble,3285.45,3285.5,3285.7,0.25,1.93595400545343
1,continuous foamy hiss,3285.7,3285.85,3286.25,0.550000000000182,3.76605682748241
3,deep incoming rumble,3286.05,3286.3,3286.35,0.299999999999727,2.04091014713449
3,deep incoming rumble,3286.95,3287.4,3287.65,0.700000000000273,3.23614947682834
3,deep incoming rumble,3288.8,3289.45,3289.55,0.75,2.40268279248971
1,continuous foamy hiss,3290.75,3290.85,3290.9,0.150000000000091,2.2134276317668
